Company,Location,Job_Title,Experience_Level,Skills_Required,CTC(LPA),Hiring_Type,Source,Post_Date,Apply_Link
TCS,Ahmedabad,Support Executive,2-5 yrs,"Excel, Tableau, SQL",9.9,Full-time,Naukri,2025-09-25,https://www.example.com/apply/tcs/Support-Executive
Wipro,Bengaluru,Software Engineer,0-2 yrs,"Python, SQL, Power BI",16.0,Full-time,LinkedIn,2025-09-24,https://www.example.com/apply/wipro/Software-Engineer
Infosys,Bengaluru,Test Engineer,Fresher,"AI/ML, Deep Learning",13.6,Internship,Naukri,2025-10-06,https://www.example.com/apply/infosys/Test-Engineer
Wipro,Gurugram,System Analyst,2-5 yrs,"Customer Support, Voice Process",9.3,Full-time,Glassdoor,2025-10-19,https://www.example.com/apply/wipro/System-Analyst
Infosys,Chennai,Data Analyst,0-2 yrs,Automation Testing,4.5,Full-time,Naukri,2025-09-20,https://www.example.com/apply/infosys/Data-Analyst
Infosys,Gurugram,Software Engineer,5-10 yrs,"ETL, Data Warehousing",15.3,Contract,LinkedIn,2025-09-18,https://www.example.com/apply/infosys/Software-Engineer
Capgemini,Mumbai,Data Analyst,2-5 yrs,"ETL, Data Warehousing",8.2,Contract,LinkedIn,2025-10-18,https://www.example.com/apply/capgemini/Data-Analyst
TCS,Chennai,Business Analyst,5-10 yrs,"AWS, Azure, DevOps",17.6,Full-time,Indeed,2025-10-13,https://www.example.com/apply/tcs/Business-Analyst
Infosys,Bengaluru,DevOps Engineer,0-2 yrs,"AI/ML, Deep Learning",19.2,Full-time,Indeed,2025-10-18,https://www.example.com/apply/infosys/DevOps-Engineer
IBM,Chennai,Business Analyst,5-10 yrs,"Customer Support, Voice Process",19.6,Internship,LinkedIn,2025-10-01,https://www.example.com/apply/ibm/Business-Analyst
TCS,Bengaluru,DevOps Engineer,Fresher,"AI/ML, Deep Learning",14.5,Full-time,Indeed,2025-09-29,https://www.example.com/apply/tcs/DevOps-Engineer
IBM,Mumbai,Process Associate,2-5 yrs,"ETL, Data Warehousing",11.7,Full-time,LinkedIn,2025-10-05,https://www.example.com/apply/ibm/Process-Associate
IBM,Ahmedabad,Cloud Engineer,Fresher,"AI/ML, Deep Learning",8.6,Internship,LinkedIn,2025-10-12,https://www.example.com/apply/ibm/Cloud-Engineer
Wipro,Jaipur,Software Engineer,Fresher,"Customer Support, Voice Process",6.0,Full-time,Naukri,2025-10-15,https://www.example.com/apply/wipro/Software-Engineer
Accenture,Bengaluru,Data Analyst,5-10 yrs,"ETL, Data Warehousing",5.5,Internship,LinkedIn,2025-10-02,https://www.example.com/apply/accenture/Data-Analyst
TCS,Bengaluru,Business Analyst,5-10 yrs,Automation Testing,14.8,Full-time,Glassdoor,2025-10-10,https://www.example.com/apply/tcs/Business-Analyst
Wipro,Pune,Process Associate,0-2 yrs,"AWS, Azure, DevOps",17.6,Internship,Indeed,2025-09-21,https://www.example.com/apply/wipro/Process-Associate
Capgemini,Mumbai,Support Executive,5-10 yrs,"AWS, Azure, DevOps",12.1,Internship,LinkedIn,2025-10-06,https://www.example.com/apply/capgemini/Support-Executive
Infosys,Mumbai,Process Associate,2-5 yrs,Automation Testing,9.6,Internship,LinkedIn,2025-09-08,https://www.example.com/apply/infosys/Process-Associate
Infosys,Bengaluru,Cloud Engineer,Fresher,"Excel, Tableau, SQL",4.0,Internship,Glassdoor,2025-09-11,https://www.example.com/apply/infosys/Cloud-Engineer
Infosys,Kolkata,Support Executive,Fresher,"Customer Support, Voice Process",5.2,Internship,Indeed,2025-09-11,https://www.example.com/apply/infosys/Support-Executive
TCS,Chennai,Process Associate,0-2 yrs,Automation Testing,20.0,Full-time,Glassdoor,2025-09-03,https://www.example.com/apply/tcs/Process-Associate
Infosys,Chennai,Software Engineer,0-2 yrs,"Excel, Tableau, SQL",10.6,Contract,LinkedIn,2025-10-03,https://www.example.com/apply/infosys/Software-Engineer
TCS,Noida,Process Associate,5-10 yrs,"JavaScript, React, Node.js",7.0,Full-time,Indeed,2025-10-14,https://www.example.com/apply/tcs/Process-Associate
Wipro,Ahmedabad,Test Engineer,5-10 yrs,"Python, SQL, Power BI",17.0,Internship,Glassdoor,2025-10-11,https://www.example.com/apply/wipro/Test-Engineer
Infosys,Chennai,Technical Support,5-10 yrs,"Customer Support, Voice Process",18.7,Contract,Naukri,2025-10-11,https://www.example.com/apply/infosys/Technical-Support
Infosys,Ahmedabad,Support Executive,2-5 yrs,"JavaScript, React, Node.js",13.0,Internship,LinkedIn,2025-10-04,https://www.example.com/apply/infosys/Support-Executive
Wipro,Kolkata,Business Analyst,2-5 yrs,"AWS, Azure, DevOps",7.3,Internship,Naukri,2025-09-03,https://www.example.com/apply/wipro/Business-Analyst
Cognizant,Noida,Data Analyst,Fresher,"Linux, Networking, Troubleshooting",18.5,Contract,Glassdoor,2025-09-14,https://www.example.com/apply/cognizant/Data-Analyst
Infosys,Hyderabad,Cloud Engineer,5-10 yrs,"Customer Support, Voice Process",4.1,Internship,Indeed,2025-09-24,https://www.example.com/apply/infosys/Cloud-Engineer
Tech Mahindra,Mumbai,Test Engineer,Fresher,"AWS, Azure, DevOps",4.2,Contract,Glassdoor,2025-09-19,https://www.example.com/apply/tech mahindra/Test-Engineer
TCS,Gurugram,Support Executive,2-5 yrs,"Linux, Networking, Troubleshooting",4.9,Internship,LinkedIn,2025-09-11,https://www.example.com/apply/tcs/Support-Executive
Wipro,Gurugram,Test Engineer,0-2 yrs,"Customer Support, Voice Process",4.9,Contract,Indeed,2025-09-09,https://www.example.com/apply/wipro/Test-Engineer
Cognizant,Noida,Process Associate,2-5 yrs,"JavaScript, React, Node.js",5.1,Full-time,LinkedIn,2025-09-16,https://www.example.com/apply/cognizant/Process-Associate
TCS,Pune,Test Engineer,2-5 yrs,"Python, SQL, Power BI",13.5,Internship,LinkedIn,2025-09-26,https://www.example.com/apply/tcs/Test-Engineer
Infosys,Gurugram,Support Executive,2-5 yrs,"Excel, Tableau, SQL",19.9,Full-time,Glassdoor,2025-09-05,https://www.example.com/apply/infosys/Support-Executive
Tech Mahindra,Mumbai,DevOps Engineer,0-2 yrs,"Excel, Tableau, SQL",10.6,Contract,LinkedIn,2025-09-29,https://www.example.com/apply/tech mahindra/DevOps-Engineer
Tech Mahindra,Chennai,Process Associate,Fresher,"AI/ML, Deep Learning",5.8,Full-time,Glassdoor,2025-10-10,https://www.example.com/apply/tech mahindra/Process-Associate
Tech Mahindra,Chennai,Process Associate,5-10 yrs,"Linux, Networking, Troubleshooting",11.5,Full-time,Glassdoor,2025-09-20,https://www.example.com/apply/tech mahindra/Process-Associate
TCS,Noida,Support Executive,0-2 yrs,"AWS, Azure, DevOps",7.1,Full-time,LinkedIn,2025-09-22,https://www.example.com/apply/tcs/Support-Executive
Infosys,Kolkata,System Analyst,Fresher,"Python, SQL, Power BI",5.8,Contract,LinkedIn,2025-10-07,https://www.example.com/apply/infosys/System-Analyst
Wipro,Pune,DevOps Engineer,5-10 yrs,"Java, Spring Boot",3.6,Full-time,LinkedIn,2025-10-04,https://www.example.com/apply/wipro/DevOps-Engineer
TCS,Hyderabad,Data Analyst,2-5 yrs,"ETL, Data Warehousing",10.4,Internship,Glassdoor,2025-09-11,https://www.example.com/apply/tcs/Data-Analyst
TCS,Kolkata,Support Executive,2-5 yrs,"AWS, Azure, DevOps",15.3,Contract,LinkedIn,2025-10-01,https://www.example.com/apply/tcs/Support-Executive
Infosys,Ahmedabad,DevOps Engineer,5-10 yrs,"Java, Spring Boot",14.5,Contract,LinkedIn,2025-09-21,https://www.example.com/apply/infosys/DevOps-Engineer
Cognizant,Chennai,Data Analyst,5-10 yrs,Automation Testing,14.0,Full-time,LinkedIn,2025-09-03,https://www.example.com/apply/cognizant/Data-Analyst
IBM,Chennai,Test Engineer,2-5 yrs,"Java, Spring Boot",19.5,Contract,LinkedIn,2025-09-01,https://www.example.com/apply/ibm/Test-Engineer
Infosys,Pune,System Analyst,5-10 yrs,"Excel, Tableau, SQL",9.3,Internship,Indeed,2025-09-10,https://www.example.com/apply/infosys/System-Analyst
Wipro,Bengaluru,Process Associate,0-2 yrs,"Python, SQL, Power BI",14.5,Contract,LinkedIn,2025-09-14,https://www.example.com/apply/wipro/Process-Associate
Infosys,Ahmedabad,DevOps Engineer,Fresher,"Linux, Networking, Troubleshooting",18.0,Internship,LinkedIn,2025-10-12,https://www.example.com/apply/infosys/DevOps-Engineer
Wipro,Bengaluru,Cloud Engineer,Fresher,"AI/ML, Deep Learning",14.4,Internship,Indeed,2025-09-10,https://www.example.com/apply/wipro/Cloud-Engineer
Tech Mahindra,Hyderabad,Software Engineer,2-5 yrs,"Python, SQL, Power BI",11.4,Contract,Glassdoor,2025-10-14,https://www.example.com/apply/tech mahindra/Software-Engineer
Accenture,Pune,DevOps Engineer,0-2 yrs,"Java, Spring Boot",14.4,Full-time,Naukri,2025-10-21,https://www.example.com/apply/accenture/DevOps-Engineer
Wipro,Gurugram,Support Executive,Fresher,"AI/ML, Deep Learning",18.6,Full-time,LinkedIn,2025-10-09,https://www.example.com/apply/wipro/Support-Executive
Infosys,Gurugram,DevOps Engineer,Fresher,"Excel, Tableau, SQL",10.9,Full-time,LinkedIn,2025-10-08,https://www.example.com/apply/infosys/DevOps-Engineer
IBM,Kolkata,Test Engineer,Fresher,"Customer Support, Voice Process",4.1,Full-time,Naukri,2025-09-18,https://www.example.com/apply/ibm/Test-Engineer
TCS,Jaipur,Data Analyst,0-2 yrs,"ETL, Data Warehousing",17.6,Full-time,Indeed,2025-09-12,https://www.example.com/apply/tcs/Data-Analyst
IBM,Noida,Business Analyst,Fresher,"Customer Support, Voice Process",7.7,Full-time,Glassdoor,2025-09-05,https://www.example.com/apply/ibm/Business-Analyst
HCL,Noida,Technical Support,0-2 yrs,"Python, SQL, Power BI",16.7,Contract,Glassdoor,2025-09-22,https://www.example.com/apply/hcl/Technical-Support
HCL,Gurugram,DevOps Engineer,0-2 yrs,"AWS, Azure, DevOps",18.7,Contract,Naukri,2025-09-20,https://www.example.com/apply/hcl/DevOps-Engineer
Infosys,Kolkata,Cloud Engineer,5-10 yrs,"Customer Support, Voice Process",19.7,Contract,Naukri,2025-10-13,https://www.example.com/apply/infosys/Cloud-Engineer
Infosys,Kolkata,Technical Support,0-2 yrs,"Python, SQL, Power BI",3.2,Full-time,Glassdoor,2025-10-09,https://www.example.com/apply/infosys/Technical-Support
Tech Mahindra,Bengaluru,DevOps Engineer,2-5 yrs,"Excel, Tableau, SQL",14.6,Contract,Glassdoor,2025-09-30,https://www.example.com/apply/tech mahindra/DevOps-Engineer
Wipro,Bengaluru,Data Analyst,2-5 yrs,"AWS, Azure, DevOps",19.4,Contract,LinkedIn,2025-09-09,https://www.example.com/apply/wipro/Data-Analyst
TCS,Pune,Business Analyst,5-10 yrs,"Linux, Networking, Troubleshooting",3.5,Internship,LinkedIn,2025-09-03,https://www.example.com/apply/tcs/Business-Analyst
Cognizant,Gurugram,Test Engineer,5-10 yrs,"Excel, Tableau, SQL",8.7,Full-time,Glassdoor,2025-09-16,https://www.example.com/apply/cognizant/Test-Engineer
Wipro,Jaipur,Test Engineer,5-10 yrs,"Java, Spring Boot",16.1,Full-time,Naukri,2025-09-26,https://www.example.com/apply/wipro/Test-Engineer
IBM,Mumbai,Technical Support,0-2 yrs,Automation Testing,6.4,Contract,LinkedIn,2025-09-16,https://www.example.com/apply/ibm/Technical-Support
TCS,Chennai,Software Engineer,0-2 yrs,"Python, SQL, Power BI",9.2,Internship,Indeed,2025-09-30,https://www.example.com/apply/tcs/Software-Engineer
Wipro,Ahmedabad,Software Engineer,0-2 yrs,"AWS, Azure, DevOps",18.9,Full-time,Glassdoor,2025-09-01,https://www.example.com/apply/wipro/Software-Engineer
Infosys,Mumbai,Support Executive,2-5 yrs,"AWS, Azure, DevOps",17.8,Internship,LinkedIn,2025-09-23,https://www.example.com/apply/infosys/Support-Executive
LTIMindtree,Jaipur,System Analyst,Fresher,"Linux, Networking, Troubleshooting",18.2,Contract,Naukri,2025-10-15,https://www.example.com/apply/ltimindtree/System-Analyst
Capgemini,Hyderabad,Software Engineer,Fresher,"Excel, Tableau, SQL",16.7,Full-time,Indeed,2025-09-06,https://www.example.com/apply/capgemini/Software-Engineer
Capgemini,Jaipur,System Analyst,Fresher,Automation Testing,13.6,Internship,Naukri,2025-10-12,https://www.example.com/apply/capgemini/System-Analyst
Infosys,Kolkata,Cloud Engineer,2-5 yrs,"AWS, Azure, DevOps",14.5,Internship,Glassdoor,2025-09-28,https://www.example.com/apply/infosys/Cloud-Engineer
TCS,Bengaluru,System Analyst,0-2 yrs,"Python, SQL, Power BI",17.2,Full-time,Indeed,2025-09-29,https://www.example.com/apply/tcs/System-Analyst
Infosys,Mumbai,Process Associate,5-10 yrs,"Excel, Tableau, SQL",11.2,Full-time,Indeed,2025-10-13,https://www.example.com/apply/infosys/Process-Associate
Tech Mahindra,Ahmedabad,Technical Support,2-5 yrs,"AWS, Azure, DevOps",14.8,Contract,Naukri,2025-09-11,https://www.example.com/apply/tech mahindra/Technical-Support
Cognizant,Hyderabad,Data Analyst,5-10 yrs,"Excel, Tableau, SQL",10.9,Full-time,Glassdoor,2025-10-11,https://www.example.com/apply/cognizant/Data-Analyst
TCS,Hyderabad,Technical Support,0-2 yrs,"Python, SQL, Power BI",7.9,Full-time,Indeed,2025-09-01,https://www.example.com/apply/tcs/Technical-Support
TCS,Kolkata,Support Executive,0-2 yrs,"ETL, Data Warehousing",19.4,Contract,Indeed,2025-09-05,https://www.example.com/apply/tcs/Support-Executive
TCS,Hyderabad,Software Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",15.7,Internship,Indeed,2025-09-30,https://www.example.com/apply/tcs/Software-Engineer
TCS,Jaipur,Business Analyst,0-2 yrs,"ETL, Data Warehousing",3.4,Contract,LinkedIn,2025-09-01,https://www.example.com/apply/tcs/Business-Analyst
TCS,Gurugram,DevOps Engineer,Fresher,"JavaScript, React, Node.js",5.7,Internship,Glassdoor,2025-10-13,https://www.example.com/apply/tcs/DevOps-Engineer
TCS,Ahmedabad,Process Associate,5-10 yrs,"Java, Spring Boot",8.2,Full-time,Naukri,2025-09-18,https://www.example.com/apply/tcs/Process-Associate
Tech Mahindra,Hyderabad,Data Analyst,5-10 yrs,"Customer Support, Voice Process",3.8,Internship,LinkedIn,2025-09-23,https://www.example.com/apply/tech mahindra/Data-Analyst
TCS,Gurugram,DevOps Engineer,5-10 yrs,"Linux, Networking, Troubleshooting",13.8,Full-time,Indeed,2025-09-27,https://www.example.com/apply/tcs/DevOps-Engineer
Tech Mahindra,Mumbai,Business Analyst,5-10 yrs,"ETL, Data Warehousing",19.5,Full-time,Glassdoor,2025-10-06,https://www.example.com/apply/tech mahindra/Business-Analyst
LTIMindtree,Hyderabad,Test Engineer,5-10 yrs,"JavaScript, React, Node.js",5.4,Internship,Glassdoor,2025-10-05,https://www.example.com/apply/ltimindtree/Test-Engineer
IBM,Noida,Data Analyst,0-2 yrs,"Customer Support, Voice Process",19.4,Contract,Indeed,2025-09-22,https://www.example.com/apply/ibm/Data-Analyst
Tech Mahindra,Pune,DevOps Engineer,0-2 yrs,"Java, Spring Boot",14.1,Full-time,Indeed,2025-09-12,https://www.example.com/apply/tech mahindra/DevOps-Engineer
IBM,Kolkata,Cloud Engineer,Fresher,Automation Testing,7.3,Internship,Naukri,2025-10-12,https://www.example.com/apply/ibm/Cloud-Engineer
Infosys,Gurugram,Cloud Engineer,5-10 yrs,"Linux, Networking, Troubleshooting",15.5,Contract,Glassdoor,2025-09-21,https://www.example.com/apply/infosys/Cloud-Engineer
TCS,Bengaluru,Support Executive,5-10 yrs,"AI/ML, Deep Learning",14.0,Contract,Indeed,2025-09-30,https://www.example.com/apply/tcs/Support-Executive
Capgemini,Bengaluru,Technical Support,0-2 yrs,"Excel, Tableau, SQL",10.3,Contract,Naukri,2025-09-23,https://www.example.com/apply/capgemini/Technical-Support
Cognizant,Pune,Technical Support,0-2 yrs,"AI/ML, Deep Learning",4.8,Internship,Glassdoor,2025-10-14,https://www.example.com/apply/cognizant/Technical-Support
HCL,Bengaluru,Support Executive,2-5 yrs,"Linux, Networking, Troubleshooting",9.3,Full-time,Naukri,2025-09-06,https://www.example.com/apply/hcl/Support-Executive
Wipro,Ahmedabad,Process Associate,5-10 yrs,"Java, Spring Boot",8.4,Contract,LinkedIn,2025-10-07,https://www.example.com/apply/wipro/Process-Associate
TCS,Ahmedabad,Test Engineer,2-5 yrs,"AI/ML, Deep Learning",17.1,Contract,LinkedIn,2025-10-10,https://www.example.com/apply/tcs/Test-Engineer
Wipro,Gurugram,DevOps Engineer,0-2 yrs,"Java, Spring Boot",17.7,Contract,Naukri,2025-09-06,https://www.example.com/apply/wipro/DevOps-Engineer
TCS,Pune,System Analyst,Fresher,"AWS, Azure, DevOps",7.8,Full-time,Indeed,2025-09-09,https://www.example.com/apply/tcs/System-Analyst
Wipro,Bengaluru,Software Engineer,5-10 yrs,Automation Testing,14.8,Full-time,LinkedIn,2025-09-02,https://www.example.com/apply/wipro/Software-Engineer
Infosys,Jaipur,Test Engineer,2-5 yrs,"Excel, Tableau, SQL",11.1,Contract,Indeed,2025-09-26,https://www.example.com/apply/infosys/Test-Engineer
TCS,Jaipur,Business Analyst,5-10 yrs,"JavaScript, React, Node.js",14.5,Internship,Glassdoor,2025-09-15,https://www.example.com/apply/tcs/Business-Analyst
TCS,Ahmedabad,Process Associate,2-5 yrs,"AWS, Azure, DevOps",12.7,Full-time,LinkedIn,2025-09-02,https://www.example.com/apply/tcs/Process-Associate
Cognizant,Chennai,Data Analyst,5-10 yrs,"Excel, Tableau, SQL",9.4,Full-time,Indeed,2025-09-10,https://www.example.com/apply/cognizant/Data-Analyst
TCS,Mumbai,Cloud Engineer,2-5 yrs,"Excel, Tableau, SQL",18.5,Full-time,Indeed,2025-09-27,https://www.example.com/apply/tcs/Cloud-Engineer
Infosys,Noida,Software Engineer,2-5 yrs,"Customer Support, Voice Process",15.9,Full-time,LinkedIn,2025-10-09,https://www.example.com/apply/infosys/Software-Engineer
Capgemini,Bengaluru,System Analyst,0-2 yrs,"Linux, Networking, Troubleshooting",7.7,Internship,Naukri,2025-09-07,https://www.example.com/apply/capgemini/System-Analyst
Infosys,Gurugram,Technical Support,Fresher,"JavaScript, React, Node.js",19.5,Contract,LinkedIn,2025-10-17,https://www.example.com/apply/infosys/Technical-Support
LTIMindtree,Ahmedabad,System Analyst,Fresher,"Linux, Networking, Troubleshooting",10.9,Internship,Glassdoor,2025-09-08,https://www.example.com/apply/ltimindtree/System-Analyst
Capgemini,Mumbai,Data Analyst,Fresher,"AWS, Azure, DevOps",7.6,Full-time,Glassdoor,2025-09-03,https://www.example.com/apply/capgemini/Data-Analyst
Infosys,Mumbai,DevOps Engineer,2-5 yrs,"ETL, Data Warehousing",3.7,Internship,Glassdoor,2025-09-28,https://www.example.com/apply/infosys/DevOps-Engineer
HCL,Mumbai,Test Engineer,5-10 yrs,"Customer Support, Voice Process",12.6,Full-time,Glassdoor,2025-09-23,https://www.example.com/apply/hcl/Test-Engineer
Tech Mahindra,Bengaluru,Business Analyst,5-10 yrs,"Customer Support, Voice Process",4.6,Full-time,LinkedIn,2025-10-16,https://www.example.com/apply/tech mahindra/Business-Analyst
TCS,Hyderabad,Technical Support,Fresher,"AI/ML, Deep Learning",7.4,Contract,Naukri,2025-09-28,https://www.example.com/apply/tcs/Technical-Support
Wipro,Chennai,Process Associate,2-5 yrs,"ETL, Data Warehousing",19.2,Contract,LinkedIn,2025-09-19,https://www.example.com/apply/wipro/Process-Associate
LTIMindtree,Ahmedabad,Test Engineer,Fresher,"Excel, Tableau, SQL",11.5,Internship,Indeed,2025-10-20,https://www.example.com/apply/ltimindtree/Test-Engineer
TCS,Mumbai,Technical Support,Fresher,"Excel, Tableau, SQL",12.4,Full-time,Naukri,2025-09-17,https://www.example.com/apply/tcs/Technical-Support
Tech Mahindra,Chennai,System Analyst,2-5 yrs,Automation Testing,13.9,Full-time,Indeed,2025-09-10,https://www.example.com/apply/tech mahindra/System-Analyst
IBM,Jaipur,Cloud Engineer,Fresher,"Excel, Tableau, SQL",5.8,Contract,LinkedIn,2025-09-10,https://www.example.com/apply/ibm/Cloud-Engineer
Tech Mahindra,Ahmedabad,Technical Support,0-2 yrs,"Customer Support, Voice Process",7.2,Full-time,Glassdoor,2025-09-20,https://www.example.com/apply/tech mahindra/Technical-Support
Tech Mahindra,Hyderabad,System Analyst,2-5 yrs,"JavaScript, React, Node.js",16.3,Internship,Indeed,2025-10-19,https://www.example.com/apply/tech mahindra/System-Analyst
IBM,Noida,Technical Support,5-10 yrs,"AWS, Azure, DevOps",11.8,Full-time,Indeed,2025-10-04,https://www.example.com/apply/ibm/Technical-Support
Capgemini,Hyderabad,Support Executive,2-5 yrs,Automation Testing,12.5,Contract,Naukri,2025-10-02,https://www.example.com/apply/capgemini/Support-Executive
Tech Mahindra,Jaipur,Test Engineer,2-5 yrs,"Excel, Tableau, SQL",2.7,Contract,LinkedIn,2025-10-17,https://www.example.com/apply/tech mahindra/Test-Engineer
Infosys,Jaipur,Support Executive,0-2 yrs,"AWS, Azure, DevOps",6.8,Full-time,Indeed,2025-10-11,https://www.example.com/apply/infosys/Support-Executive
Infosys,Noida,Test Engineer,0-2 yrs,Automation Testing,10.4,Contract,Glassdoor,2025-10-19,https://www.example.com/apply/infosys/Test-Engineer
